Probe Name	 brain_MD_12	 brain_MD_61	 brain_MD_15	 brain_MD_57	 brain_MD_33	 brain_MD_64	 brain_MD_17	 brain_MD_62	 brain_MD_63	 brain_MD_32	 brain_MGlio_1	 brain_MGlio_2	 brain_MGlio_3	 brain_MGlio_4	 brain_MGlio_5	 brain_MGlio_6	 brain_MGlio_7	 brain_MGlio_8	 brain_MGlio_9	 brain_MGlio_10	 brain_Rhab_1	 brain_Rhab_2	 brain_Rhab_3	 brain_Rhab_4	 brain_Rhab_5	 brain_Rhab_6	 brain_Rhab_7	 brain_Rhab_8	 brain_Rhab_9	 brain_Rhab_10	 brain_Ncer_1	 brain_Ncer_2	 brain_Ncer_3	 brain_Ncer_4	 brain_PNET_1	 brain_PNET_2	 brain_PNET_3	 brain_PNET_4	 brain_PNET_5	 brain_PNET_6	 brain_PNET_7	 brain_PNET_8	 
X73478_at	0.3068	 0.2330	 0.1780	 0.1769	 0.1671	 0.3154	 0.2224	 0.1966	 0.1249	 0.2923	 0.2337	 0.1760	 0.1659	 0.1317	 0.2725	 0.1875	 0.2508	 0.2533	 0.1744	 0.1574	 0.4475	 0.3959	 0.3758	 0.9771	 0.3740	 0.1748	 0.2864	 0.1614	 0.2008	 0.1238	 0.1673	 0.2052	 0.2506	 0.2925	 0.1457	 0.2709	 0.1295	 0.2087	 0.1468	 0.2600	 0.1987	 0.2247
X73501_at	1.1247	 0.8271	 0.6315	 0.6420	 0.6916	 1.3292	 0.8234	 0.7198	 0.5710	 0.8867	 0.8548	 0.7526	 0.5737	 0.5414	 0.8506	 0.5493	 0.9953	 0.5670	 0.6354	 0.7143	 0.7420	 0.8375	 0.7359	 0.8945	 0.7055	 0.6557	 0.8127	 0.5929	 0.5648	 0.4613	 0.9044	 0.9798	 0.7952	 0.9161	 1.0105	 1.1709	 0.8411	 0.7450	 0.8792	 1.1542	 1.0945	 0.9780
X73608_at	0.6158	 0.4718	 0.4261	 0.4243	 0.3364	 0.7245	 0.3894	 0.4237	 0.2880	 0.6102	 0.4670	 0.4390	 0.3638	 0.3264	 0.5225	 0.3338	 0.5299	 0.3123	 0.4858	 0.4550	 0.3843	 0.4406	 0.3563	 0.4956	 0.4142	 0.2866	 0.3956	 0.2958	 0.2596	 0.2152	 0.5268	 0.4464	 0.6627	 0.7317	 0.4109	 0.5141	 0.3833	 0.4137	 0.3772	 0.5817	 0.5432	 0.6040
X73874_at	1.0790	 0.7656	 0.6282	 0.6134	 0.6740	 1.2481	 0.7401	 0.7174	 0.5730	 0.9952	 0.7951	 0.6823	 0.6020	 0.5251	 0.8667	 0.5358	 0.9700	 0.5400	 0.5943	 0.6452	 0.8613	 0.9399	 0.7739	 1.0020	 0.9487	 0.5697	 0.8065	 0.6005	 0.5600	 0.4238	 0.7145	 0.8468	 0.7310	 0.9324	 0.7785	 0.9754	 0.6934	 0.7626	 0.7577	 1.0459	 0.8981	 0.8911
X73882_at	0.7856	 0.6301	 0.5457	 0.4865	 0.5544	 0.9719	 0.7050	 0.6347	 0.4523	 0.8026	 0.6791	 0.6343	 0.5662	 0.4509	 0.7463	 0.4766	 0.7776	 0.4435	 0.5082	 0.5673	 0.6097	 0.6277	 0.5777	 0.7280	 0.6174	 0.4934	 0.6090	 0.4716	 0.4436	 0.3767	 0.6885	 0.7787	 0.7749	 0.9295	 0.6992	 0.8743	 0.6120	 0.6747	 0.5881	 0.8420	 0.8384	 0.7851
X74008_at	0.5249	 0.2377	 0.2037	 0.2808	 0.2043	 0.4908	 0.3135	 0.2884	 0.2047	 0.3042	 0.2420	 0.1731	 0.1804	 0.1717	 0.2544	 0.1846	 0.2787	 0.2119	 0.1771	 0.1588	 0.4266	 0.5313	 0.3963	 0.3483	 0.4776	 0.1812	 0.3305	 0.1965	 0.2490	 0.1110	 0.1892	 0.2043	 0.2538	 0.2527	 0.2001	 0.3188	 0.1585	 0.2147	 0.1767	 0.3315	 0.2462	 0.2439
X74039_at	1.0996	 0.7826	 0.6534	 0.6483	 0.6760	 1.3022	 0.8048	 0.7591	 0.5134	 1.0618	 0.7858	 0.7143	 0.6506	 0.5063	 0.9284	 0.5261	 0.9378	 0.6430	 0.6236	 0.6744	 0.8075	 0.9514	 0.7256	 0.9197	 0.8508	 0.6146	 0.7416	 0.6151	 0.5265	 0.4477	 0.6756	 0.8947	 0.8456	 1.0958	 0.7032	 0.8990	 0.6607	 0.7486	 0.7264	 1.1671	 0.8657	 0.9418
X74104_at	0.3258	 0.2108	 0.2078	 0.2754	 0.2179	 0.4983	 0.3246	 0.1969	 0.1871	 0.3837	 0.2271	 0.1524	 0.1429	 0.1300	 0.2562	 0.1405	 0.2579	 0.2739	 0.1501	 0.1609	 0.4738	 0.6551	 0.4940	 0.5157	 0.5841	 0.2135	 0.4668	 0.2198	 0.2222	 0.1096	 0.1464	 0.1793	 0.1982	 0.2394	 0.1617	 0.2259	 0.1386	 0.1914	 0.1501	 0.2966	 0.1786	 0.2484
X74142_at	0.1827	 0.1093	 0.0786	 0.0762	 0.0840	 0.1536	 0.2287	 0.1624	 0.0933	 0.1090	 0.1771	 0.0965	 0.0919	 0.0698	 0.1020	 0.1413	 0.1705	 0.1594	 0.0799	 0.0892	 0.3070	 0.0920	 0.0874	 0.1057	 0.0936	 0.0769	 0.0962	 0.0839	 0.1151	 0.0651	 0.1152	 0.1121	 0.0919	 0.0950	 0.1396	 0.1884	 0.1102	 0.0953	 0.0925	 0.2064	 0.1656	 0.1176
X74262_at	0.8829	 0.3669	 0.4675	 0.5285	 0.3418	 1.0959	 0.6108	 0.6006	 0.3406	 0.6468	 0.3127	 0.2619	 0.2511	 0.2408	 0.4859	 0.3067	 0.4746	 0.2853	 0.2450	 0.2297	 0.8592	 0.9928	 0.9473	 0.6223	 0.9531	 0.2602	 0.6349	 0.3311	 0.4031	 0.1855	 0.2864	 0.2959	 0.3015	 0.3631	 0.3466	 0.4541	 0.2767	 0.5186	 0.2943	 0.6720	 0.3588	 0.3921
X74295_at	0.3620	 0.4747	 0.2282	 0.4078	 0.2749	 0.4619	 0.2724	 0.2770	 0.1915	 0.3309	 0.2779	 0.2614	 0.2127	 0.1749	 0.3437	 0.2720	 0.4077	 0.3063	 0.2431	 0.2415	 0.2875	 0.3399	 0.3018	 0.5337	 0.2937	 0.2884	 0.2281	 0.2208	 0.1884	 0.1426	 0.2022	 0.2680	 0.3093	 0.3771	 0.1840	 0.2384	 0.1812	 0.3675	 0.1983	 0.3527	 0.2341	 0.4648
X74301_s_at	0.7314	 0.6283	 0.4506	 0.4378	 0.5054	 0.8968	 0.5291	 0.4747	 0.3783	 0.6488	 0.5240	 0.4693	 0.4117	 0.3615	 0.5675	 0.4095	 0.6169	 0.3735	 0.4364	 0.4557	 0.4778	 0.5323	 0.4493	 0.5246	 0.4884	 0.4175	 0.5505	 0.3891	 0.3694	 0.3288	 0.5126	 0.6274	 0.5713	 0.6590	 0.5221	 0.6737	 0.6013	 0.4837	 0.5591	 0.7814	 0.6993	 0.6727
X74328_rna1_at	0.5672	 0.3872	 0.3217	 0.3301	 0.3693	 0.6877	 0.4224	 0.3823	 0.2481	 0.5697	 0.4462	 0.3619	 0.3168	 0.2642	 0.5052	 0.2711	 0.4883	 0.2883	 0.3216	 0.3454	 0.3972	 0.4517	 0.3748	 0.4963	 0.4466	 0.2831	 0.3831	 0.2923	 0.2586	 0.2164	 0.3522	 0.4716	 0.4504	 0.5577	 0.3672	 0.4602	 0.3879	 0.3788	 0.3702	 0.6050	 0.4734	 0.5390
X74330_at	0.8482	 0.5519	 0.4726	 0.4955	 0.5158	 1.1206	 0.6331	 0.5492	 0.4474	 0.7262	 0.5591	 0.5001	 0.4230	 0.3829	 0.6345	 0.3995	 0.6599	 0.4192	 0.4420	 0.4618	 0.5692	 0.6232	 0.5557	 0.6698	 0.6367	 0.4187	 0.5855	 0.4064	 0.3906	 0.3157	 0.5333	 0.6794	 0.5830	 0.7386	 0.5726	 0.6896	 0.5772	 0.5548	 0.5631	 0.8210	 0.7238	 0.6534
X74331_at	0.7625	 0.6104	 0.4856	 0.4815	 0.5295	 0.9544	 0.6438	 0.5417	 0.4274	 0.7297	 0.5953	 0.5382	 0.4317	 0.4178	 0.6200	 0.4347	 0.6832	 0.4560	 0.4482	 0.5099	 0.5785	 0.6366	 0.6522	 0.6590	 0.9751	 0.4644	 0.6453	 0.4421	 0.4547	 0.3585	 0.5870	 0.6781	 0.6095	 0.7054	 0.6405	 0.7780	 0.6542	 0.5683	 0.5645	 0.8150	 0.9078	 0.6881
X74496_at	0.7053	 0.4678	 0.3985	 0.4559	 0.3837	 0.7630	 0.5449	 0.4980	 0.3154	 0.7094	 0.4847	 0.3998	 0.3410	 0.3113	 0.5298	 0.3306	 0.5752	 0.3425	 0.3597	 0.3664	 0.5389	 0.9542	 0.5402	 0.6998	 0.6954	 0.3637	 0.6043	 0.3898	 0.3673	 0.2638	 0.4173	 0.4912	 0.4879	 0.5828	 0.4351	 0.5416	 0.4635	 0.4805	 0.4481	 0.7352	 0.7062	 0.6344
X74570_at	0.5009	 0.3152	 0.2937	 0.3292	 0.2973	 0.5646	 0.3859	 0.3057	 0.2307	 0.4984	 0.3727	 0.3226	 0.3038	 0.2251	 0.4485	 0.2521	 0.4197	 0.3156	 0.2761	 0.2741	 0.3678	 0.4801	 0.3052	 0.5196	 0.4680	 0.2627	 0.3573	 0.2475	 0.2300	 0.1956	 0.2532	 0.3930	 0.4028	 0.5057	 0.2360	 0.3779	 0.2605	 0.3476	 0.2692	 0.4769	 0.4330	 0.4355
X74614_at	0.4944	 0.3189	 0.3014	 0.2920	 0.3245	 0.5818	 0.4080	 0.3532	 0.2621	 0.4963	 0.4198	 0.3555	 0.3131	 0.2600	 0.4803	 0.2696	 0.4838	 0.3033	 0.3198	 0.3196	 0.4001	 0.4624	 0.3061	 0.5381	 0.3849	 0.2650	 0.3920	 0.2768	 0.2669	 0.2021	 0.3048	 0.4265	 0.4203	 0.5610	 0.3156	 0.4129	 0.3412	 0.3755	 0.3203	 0.5158	 0.5455	 0.4659
X74764_at	0.3851	 0.3060	 0.2114	 0.2953	 0.2860	 0.5359	 0.2865	 0.2419	 0.2354	 0.5101	 0.3401	 0.2620	 0.2727	 0.1815	 0.4549	 0.2277	 0.3713	 0.3436	 0.2221	 0.2480	 0.3592	 0.5328	 0.8301	 0.3983	 0.7794	 0.2007	 0.3076	 0.1918	 0.2933	 0.2064	 0.2309	 0.3403	 0.3019	 0.5046	 0.2507	 0.3279	 0.2369	 0.2990	 0.2378	 0.3553	 0.3119	 0.3451
X74794_at	0.6209	 0.4060	 0.3159	 0.3648	 0.3203	 0.7309	 0.3929	 0.3319	 0.2631	 0.5926	 0.4038	 0.2815	 0.2779	 0.2596	 0.5209	 0.3675	 0.4342	 0.3684	 0.2793	 0.2819	 0.6468	 0.4629	 0.5217	 0.6316	 0.6789	 0.2468	 0.4889	 0.2687	 0.3133	 0.2097	 0.2962	 0.3403	 0.3429	 0.4416	 0.3404	 0.4081	 0.2883	 0.3799	 0.2877	 0.4746	 0.3598	 0.4139
X74795_at	0.6404	 0.4513	 0.3692	 0.4208	 0.3413	 0.9087	 0.4697	 0.3554	 0.3306	 0.7483	 0.4135	 0.3049	 0.2726	 0.2399	 0.5815	 0.2859	 0.4874	 0.3396	 0.2930	 0.2938	 0.6723	 0.4550	 0.6343	 0.6840	 0.8289	 0.2794	 0.5586	 0.2701	 0.3821	 0.2179	 0.3270	 0.4071	 0.3775	 0.4674	 0.4279	 0.5005	 0.2893	 0.3884	 0.3561	 0.5334	 0.3733	 0.4633
X74801_at	0.6065	 0.3163	 0.2656	 0.3036	 0.1958	 0.5268	 0.3938	 0.2590	 0.2771	 0.4141	 0.2948	 0.1937	 0.1708	 0.1633	 0.3315	 0.2309	 0.3148	 0.2673	 0.2187	 0.2148	 0.7251	 1.4184	 0.6790	 0.7435	 0.7330	 0.1949	 0.7352	 0.2548	 0.4004	 0.1664	 0.2561	 0.2413	 0.2766	 0.2931	 0.2839	 0.3366	 0.1758	 0.2998	 0.1904	 0.4106	 0.3133	 0.2962
X74819_at	0.3812	 0.4367	 0.2927	 0.2861	 0.3354	 0.6085	 0.3697	 0.2493	 0.2117	 0.3711	 0.3367	 0.3173	 0.2578	 0.2011	 0.3334	 0.2047	 0.3129	 0.2223	 0.2763	 0.3455	 0.2619	 0.2456	 0.2497	 0.2927	 0.2280	 0.2236	 0.2919	 0.2048	 0.1786	 0.1580	 0.3528	 0.3848	 0.3872	 0.3574	 0.3210	 0.3818	 0.2782	 0.2760	 0.2206	 0.4651	 0.4445	 0.3865
X74837_at	0.9871	 0.7787	 0.5426	 0.5474	 0.5977	 1.1270	 0.7730	 0.5874	 0.4590	 0.8909	 0.8059	 0.6411	 0.4683	 0.4823	 0.8077	 0.4645	 0.8353	 0.4877	 0.5650	 0.6287	 0.6631	 0.7015	 0.6150	 0.8220	 0.8940	 0.5512	 0.8419	 0.5237	 0.4232	 0.3851	 0.8151	 0.8052	 0.6954	 0.8357	 0.8967	 1.1710	 0.7149	 0.6993	 0.6914	 0.9841	 0.9685	 0.8768
X74874_rna1_s_at	0.5149	 0.4212	 0.3116	 0.3638	 0.3356	 0.6698	 0.3760	 0.3327	 0.2432	 0.5397	 0.4299	 0.3162	 0.2785	 0.2673	 0.4541	 0.2857	 0.4202	 0.2981	 0.3074	 0.2722	 0.6568	 0.6364	 0.6950	 0.8540	 0.9404	 0.3002	 0.5907	 0.4136	 0.5357	 0.2256	 0.2969	 0.3787	 0.4429	 0.5188	 0.2933	 0.4355	 0.2593	 0.4149	 0.2878	 0.5759	 0.4272	 0.3856
X74929_s_at	0.3955	 0.3078	 0.2397	 0.2569	 0.2495	 0.4740	 0.3005	 0.2659	 0.1948	 0.4226	 0.3111	 0.2550	 0.2436	 0.1904	 0.3375	 0.1975	 0.3291	 0.3195	 0.2379	 0.2382	 0.2909	 0.3778	 0.2939	 0.3604	 0.4813	 0.2589	 0.3338	 0.2082	 0.8631	 0.1825	 0.2101	 0.2880	 0.3241	 0.4283	 0.2111	 0.2914	 0.2550	 0.2892	 0.2436	 0.3807	 0.2876	 0.3731
X74987_s_at	0.6484	 0.5063	 0.3700	 0.4103	 0.3996	 0.7205	 0.5519	 0.4068	 0.3449	 0.5316	 0.4823	 0.4347	 0.3611	 0.3212	 0.4566	 0.4015	 0.5862	 0.3558	 0.3773	 0.4075	 0.5702	 0.9178	 0.5948	 0.7059	 0.6707	 0.3939	 0.6813	 0.3925	 0.4097	 0.2923	 0.4728	 0.4997	 0.4657	 0.5485	 0.5216	 0.6419	 0.5394	 0.4471	 0.4342	 0.6572	 0.5805	 0.5736
X75042_at	1.3134	 0.9470	 0.7032	 0.7084	 0.7428	 1.4614	 0.9930	 0.8337	 0.6301	 1.1230	 0.9136	 0.8296	 0.6306	 0.5942	 0.9090	 0.6238	 1.0017	 0.6155	 0.7091	 0.7803	 0.8634	 1.0305	 0.8093	 1.0204	 0.8443	 0.7240	 0.8605	 0.6869	 0.5909	 0.5118	 0.9944	 1.0079	 0.9565	 1.0273	 1.0795	 1.3305	 0.8718	 0.8195	 0.8925	 1.2298	 1.1603	 1.0903
X75091_s_at	0.5867	 0.4767	 0.3883	 0.3565	 0.3588	 0.8257	 0.4777	 0.4212	 0.3168	 0.5442	 0.4525	 0.3688	 0.3094	 0.3149	 0.4809	 0.4426	 0.5310	 0.3129	 0.3273	 0.3569	 0.5469	 0.6883	 0.4647	 0.8006	 0.6366	 0.3474	 0.5402	 0.3563	 0.3485	 0.2519	 0.4168	 0.4644	 0.3986	 0.5353	 0.4539	 0.5800	 0.5067	 0.4039	 0.4257	 0.7305	 0.5438	 0.5621
X75208_at	0.6556	 0.5527	 0.4392	 0.4079	 0.4353	 0.8093	 0.5130	 0.4508	 0.3194	 0.6821	 0.5435	 0.4173	 0.3836	 0.3011	 0.5590	 0.3451	 0.5275	 0.3716	 0.4073	 0.4416	 0.5100	 0.6057	 0.4989	 0.6024	 0.5427	 0.3307	 0.5120	 0.3373	 0.3367	 0.2483	 0.3959	 0.4985	 0.6060	 0.6529	 0.3728	 0.5110	 0.3423	 0.4756	 0.3666	 0.6583	 0.4462	 0.5438
X75252_at	0.4782	 0.3529	 0.3164	 0.3364	 0.2421	 0.5685	 0.2978	 0.2847	 0.2446	 0.4394	 0.2900	 0.2902	 0.2578	 0.1743	 0.3315	 0.1947	 0.3756	 0.2190	 0.2467	 0.2426	 0.3651	 0.4340	 0.4105	 0.4306	 0.3654	 0.2060	 0.3883	 0.2655	 0.2510	 0.1606	 0.2774	 0.3522	 0.4732	 0.4965	 0.2315	 0.2983	 0.1826	 0.2860	 0.1820	 0.5473	 0.2528	 0.3089
X75304_at	0.5461	 0.4064	 0.3306	 0.3663	 0.3172	 0.6563	 0.4473	 0.3899	 0.2699	 0.6065	 0.4511	 0.3488	 0.3160	 0.2477	 0.4535	 0.3062	 0.4594	 0.3267	 0.2856	 0.3215	 0.4649	 0.4669	 0.4198	 0.6243	 0.6071	 0.3028	 0.5045	 0.3157	 0.3426	 0.2041	 0.3394	 0.3753	 0.4525	 0.5447	 0.3407	 0.5408	 0.2976	 0.4284	 0.2946	 0.5643	 0.3873	 0.4349
X75308_at	1.3996	 1.1275	 0.7588	 0.7354	 0.8956	 1.5228	 1.0081	 0.8602	 0.6959	 1.2627	 1.0424	 0.8746	 0.6778	 0.6938	 1.0863	 0.6742	 1.2172	 0.6850	 0.7603	 0.8484	 0.9500	 0.9404	 0.8800	 1.1211	 0.9132	 0.7934	 0.9687	 0.7245	 0.6792	 0.5728	 1.0786	 1.2159	 0.9097	 1.1956	 1.2562	 1.3724	 1.0256	 0.8760	 1.0830	 1.3969	 1.2807	 1.2079
X75315_at	0.6955	 0.5526	 0.4075	 0.4327	 0.4644	 0.8795	 0.5113	 0.4367	 0.3278	 0.8016	 0.5797	 0.4309	 0.4096	 0.3018	 0.6450	 0.3204	 0.6201	 0.3719	 0.4180	 0.4232	 0.5782	 0.6022	 0.5556	 0.6906	 0.6490	 0.3306	 0.5054	 0.3465	 0.3027	 0.2594	 0.4113	 0.5893	 0.5801	 0.7964	 0.4263	 0.4488	 0.3824	 0.4800	 0.4373	 0.7502	 0.5066	 0.6245
X75342_at	0.7701	 0.5569	 0.4276	 0.4205	 0.4483	 0.8681	 0.5084	 0.4868	 0.3545	 0.8101	 0.5356	 0.4453	 0.4015	 0.3427	 0.5914	 0.3361	 0.6065	 0.4272	 0.4078	 0.4486	 0.5335	 0.5748	 0.4718	 0.6025	 0.5586	 0.3906	 0.5087	 0.4275	 0.3751	 0.3100	 0.4769	 0.5797	 0.5385	 0.6361	 0.4921	 0.6701	 0.4641	 0.5229	 0.4989	 0.8127	 0.6009	 0.7040
X75346_s_at	0.5789	 0.4630	 0.3038	 0.3596	 0.3592	 0.6950	 0.4186	 0.3204	 0.2742	 0.5510	 0.4383	 0.3490	 0.2984	 0.2569	 0.4831	 0.2909	 0.4935	 0.3405	 0.3233	 0.3235	 0.5092	 0.4529	 0.3886	 0.6253	 0.4733	 0.3051	 0.4250	 0.3148	 0.2467	 0.2149	 0.4251	 0.4402	 0.3732	 0.4733	 0.3904	 0.5418	 0.3841	 0.3553	 0.3829	 0.5292	 0.6684	 0.5337
X75535_at	0.9910	 0.6974	 0.6250	 0.5535	 0.5680	 1.1950	 0.8269	 0.8028	 0.5090	 0.9400	 0.7440	 0.6627	 0.5546	 0.4941	 0.8914	 0.4878	 0.8938	 0.5649	 0.5739	 0.5978	 0.8414	 0.8064	 0.7386	 0.9188	 0.7537	 0.5135	 0.7889	 0.5695	 0.5390	 0.3538	 0.6778	 0.7699	 0.7139	 0.8534	 0.7234	 0.9428	 0.6281	 0.7507	 0.6401	 1.0062	 0.7711	 0.8404
X75546_at	0.6104	 0.5198	 0.3856	 0.4088	 0.4344	 0.7741	 0.4937	 0.4379	 0.3184	 0.6319	 0.5314	 0.4360	 0.4210	 0.3260	 0.6188	 0.3184	 0.6417	 0.3778	 0.3893	 0.4382	 0.4709	 0.5056	 0.4473	 0.5456	 0.5079	 0.3454	 0.4562	 0.3371	 0.2996	 0.2426	 0.4102	 0.6338	 0.5322	 0.6376	 0.4126	 0.5303	 0.4209	 0.4978	 0.4016	 0.6841	 0.5321	 0.6257
X75593_at	0.2807	 0.2002	 0.1668	 0.2081	 0.1617	 0.3415	 0.1764	 0.1541	 0.1668	 0.2972	 0.1724	 0.2014	 0.1573	 0.1221	 0.2662	 0.1494	 0.3119	 0.2242	 0.1489	 0.1447	 0.3255	 0.6953	 0.4164	 0.3468	 0.4293	 0.3461	 0.2972	 0.2321	 0.2493	 0.1887	 0.1386	 0.1769	 0.1850	 0.2337	 0.1448	 0.1969	 0.1384	 0.2021	 0.1476	 0.2020	 0.1545	 0.2127
X75755_rna1_s_at	0.5001	 0.3878	 0.2929	 0.3205	 0.2746	 0.6269	 0.3692	 0.3192	 0.2583	 0.3954	 0.3135	 0.2805	 0.2368	 0.2353	 0.3516	 0.2525	 0.3884	 0.2954	 0.2431	 0.2636	 0.4539	 0.4053	 0.4050	 0.4987	 0.4706	 0.2947	 0.4399	 0.3093	 0.3086	 0.1886	 0.3282	 0.3134	 0.3024	 0.3312	 0.3709	 0.4485	 0.3113	 0.3393	 0.2909	 0.4668	 0.4003	 0.3481
X75756_at	0.4408	 0.3562	 0.2886	 0.2977	 0.2974	 0.5853	 0.3414	 0.3231	 0.2423	 0.4414	 0.3894	 0.3325	 0.2843	 0.2517	 0.4030	 0.2756	 0.4584	 0.3092	 0.3129	 0.2935	 0.5696	 0.4060	 0.3113	 0.4066	 0.3693	 0.2872	 0.3445	 0.2822	 0.2572	 0.1944	 0.3379	 0.3835	 0.3448	 0.4576	 0.3486	 0.4425	 0.3274	 0.3538	 0.3124	 0.4859	 0.4002	 0.4595
X75861_at	0.5304	 0.3114	 0.3107	 0.3203	 0.2759	 0.5639	 0.4443	 0.4192	 0.2489	 0.4775	 0.4187	 0.3632	 0.3774	 0.2965	 0.6038	 0.4800	 0.5643	 0.4597	 0.3683	 0.2976	 0.7231	 0.7873	 0.4409	 1.0804	 0.6822	 0.3148	 0.4067	 0.5070	 0.4029	 0.2084	 0.2909	 0.2780	 0.3627	 0.4817	 0.2606	 0.3994	 0.2777	 0.4878	 0.2562	 0.4083	 0.3089	 0.4211
X75917_at	1.9994	 1.3487	 1.1297	 1.0849	 1.1857	 2.2910	 1.3642	 1.3232	 0.9195	 1.5815	 1.3318	 1.2221	 1.0085	 0.8825	 1.4853	 0.9353	 1.6557	 0.9239	 1.0022	 1.1560	 1.2695	 1.5195	 1.1851	 1.5288	 1.2969	 1.0731	 1.3064	 1.0851	 0.9207	 0.7786	 1.3846	 1.6165	 1.3405	 1.6528	 1.5362	 1.7481	 1.5052	 1.2695	 1.6298	 2.0503	 1.7826	 1.7016
X75918_at	0.6025	 0.4619	 0.3284	 0.3106	 0.3503	 0.6724	 0.4287	 0.5000	 0.2914	 0.4561	 0.4467	 0.4104	 0.3593	 0.2927	 0.4387	 0.2921	 0.4636	 0.2952	 0.3188	 0.3781	 0.3806	 0.3897	 0.7763	 0.8300	 0.3382	 0.3515	 0.3931	 0.3250	 0.2784	 0.2643	 0.5480	 0.4683	 0.3918	 0.4882	 0.5920	 0.7255	 0.4365	 0.3975	 0.4229	 0.5717	 0.7317	 0.5197
X75958_at	0.2000	 0.1475	 0.1565	 0.1150	 0.1358	 0.2213	 0.1519	 0.1428	 0.1078	 0.1605	 0.1663	 0.3878	 0.4086	 0.1413	 0.3401	 0.3046	 0.2399	 0.1069	 0.2222	 0.3104	 0.1333	 0.1407	 0.1188	 0.1405	 0.1578	 0.1230	 0.1376	 0.2561	 0.1062	 0.0930	 0.1868	 0.1741	 0.1724	 0.2124	 0.1718	 0.1983	 0.1719	 0.1885	 0.1475	 0.2094	 0.1923	 0.2251
X75962_at	0.7046	 0.4169	 0.3891	 0.3684	 0.3745	 0.7539	 0.4800	 0.5324	 0.2980	 0.6175	 0.4389	 0.3693	 0.3372	 0.3036	 0.5082	 0.3332	 0.5411	 0.3153	 0.3532	 0.3414	 0.5037	 0.6421	 0.5231	 0.6725	 0.5616	 0.3372	 0.4818	 0.3682	 0.3406	 0.2874	 0.3809	 0.4663	 0.4529	 0.5911	 0.3758	 0.4898	 0.3684	 0.4231	 0.4040	 0.7505	 0.4738	 0.5234
X76013_at	0.6534	 0.3092	 0.3246	 0.3776	 0.3299	 0.8047	 0.3951	 0.3301	 0.4282	 0.4853	 0.2963	 0.2444	 0.2151	 0.1854	 0.3504	 0.2541	 0.3658	 0.3004	 0.2028	 0.2216	 0.6414	 0.8797	 0.7309	 0.7141	 0.7937	 0.3824	 0.5321	 0.3269	 0.4332	 0.2265	 0.2643	 0.2683	 0.2642	 0.3073	 0.2987	 0.4512	 0.2621	 0.3031	 0.3007	 0.4461	 0.3316	 0.3457
X76029_at	0.4772	 0.3386	 0.2868	 0.3645	 0.2690	 0.8031	 0.3163	 0.3023	 0.2541	 0.4096	 0.3114	 0.2766	 0.2229	 0.2127	 0.3857	 0.2236	 0.3628	 0.2113	 0.2333	 0.2609	 0.3483	 0.3407	 0.2528	 0.4647	 0.3220	 0.2396	 0.3122	 0.2425	 0.2557	 0.1745	 0.3169	 0.3665	 0.2816	 0.3844	 0.3803	 0.4212	 0.3233	 0.2916	 0.3150	 0.4311	 0.4247	 0.3858
X76040_at	0.5161	 0.2815	 0.2841	 0.2650	 0.2290	 0.5010	 0.3608	 0.3742	 0.2477	 0.3771	 0.2976	 0.2537	 0.2157	 0.2108	 0.3192	 0.2402	 0.3557	 0.2426	 0.2331	 0.2327	 0.4479	 0.4801	 0.2902	 0.4323	 0.3774	 0.2246	 0.3287	 0.2743	 0.2517	 0.1659	 0.2666	 0.3130	 0.2646	 0.3180	 0.2818	 0.3541	 0.2757	 0.3795	 0.2714	 0.4386	 0.4328	 0.3411
X76057_at	0.4077	 0.2521	 0.2556	 0.2216	 0.2149	 0.4408	 0.2902	 0.2646	 0.1779	 0.3327	 0.2663	 0.2602	 0.2245	 0.1781	 0.3011	 0.2204	 0.2982	 0.2430	 0.2370	 0.2239	 0.3668	 0.3969	 0.3128	 0.4778	 0.4401	 0.2151	 0.3125	 0.2453	 0.2526	 0.1683	 0.2355	 0.2972	 0.3306	 0.3524	 0.2214	 0.2912	 0.2364	 0.2651	 0.2110	 0.3626	 0.3718	 0.3028
X76059_at	0.5751	 0.4114	 0.3283	 0.3419	 0.3978	 0.6928	 0.4520	 0.3883	 0.2897	 0.5437	 0.4784	 0.4067	 0.3558	 0.2923	 0.5263	 0.3098	 0.5492	 0.3533	 0.3496	 0.3789	 0.3984	 0.4515	 0.3090	 0.5816	 0.4562	 0.3179	 0.4243	 0.2987	 0.2910	 0.2335	 0.3924	 0.4710	 0.4488	 0.5767	 0.4204	 0.5403	 0.4460	 0.4233	 0.4188	 0.6158	 0.7622	 0.5669
X76061_at	0.4161	 0.2871	 0.2526	 0.2579	 0.2701	 0.4991	 0.3224	 0.3009	 0.2226	 0.3543	 0.3338	 0.3151	 0.2514	 0.2417	 0.3405	 0.2605	 0.4101	 0.2254	 0.2583	 0.2870	 0.3408	 0.3626	 0.3364	 0.4032	 0.3046	 0.2457	 0.3459	 0.2533	 0.2367	 0.1950	 0.3237	 0.3398	 0.3311	 0.4050	 0.3572	 0.4546	 0.3337	 0.3508	 0.2745	 0.3892	 0.5344	 0.3501
